seccion_cod,servicio_cod,dir3_cod,denominacion,dir3_padre_cod,ministerio_dir3_cod,ministerio_denominacion,nivel_jerarquico,nivel_organico,nivel_organico_senal,tipo_entidad,estado,fecha_inicio,fecha_fin
,,EA0038841,Subdirección General de Tecnologías de la Información y de las Comunicaciones,E05239001,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038842,Subdirección General de la Inspección General de Servicios y Relación con los Ciudadanos,E05239001,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038885,Fondo Financiero del Estado para la Modernización de las Infraestructuras Turísticas,E05232101,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,FS,V,2026-06-10,
,,EA0038886,Instituto de Turismo de España,E05232101,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038894,"Paradores de Turismo de España, S.M.E., S.A. (PARADORES)",E05232101,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,SM,V,2026-06-10,
,,EA0038897,"Sociedad Mercantil Estatal para la Gestión de la Innovación y las Tecnologías Turísticas, S.A.M.P.",E05232101,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,SM,V,2026-06-10,
,,EA0038898,Centro Español de Metrología,E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038904,"Empresa Nacional de Innovación, Sme, SA",E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0038912,Gabinete de la Secretaría de Estado de Industria,E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038913,"Fundación Eoi, Fsp",E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,FU,V,2026-06-10,
,,EA0038914,Secretaría General de la Autoridad Nacional para la Prohibición de las Armas Químicas,E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0039075,Representacion Permanente en la O.C.D.E. Francia-Paris,EA0039074,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0039076,Representacion Permanente en la U.E. Belgica-Bruselas,EA0039074,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0055587,"División de Estadísticas Industriales, Análisis de la Información e Informes",E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,,V,2024-04-23,
,,EA0055594,Dirección General de Políticas Turísticas,E05232101,E05231501,Ministerio de Industria y Turismo,3,DIRECCION_GENERAL,denominacion,,V,2024-04-23,
,,EA0057887,Comisionado Especial para la Reindustrializacion,E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,,V,2025-07-16,
,,EA0057888,Comisionado Especial para la Competitividad Industrial y de la Pequeña y Mediana Empresa,E05231801,E05231501,Ministerio de Industria y Turismo,3,OTRO,sin_senal,MN,V,2025-07-16,
,,EA0038830,Departamento de Coordinacion Juridica y Relaciones Internacionales,EA0038829,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038831,Departamento de Patentes e Informacion Tecnologica,EA0038829,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038832,Departamento de Signos Distintivos,EA0038829,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038833,Division de Tecnologias de la Informacion,EA0038829,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038834,Secretaria General,EA0038829,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038839,Sg de Oficialia Mayor y Administración Financiera. Caja Pagadora,EA0038838,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0038843,"División de Información, Documentación y Publicaciones",E04934203,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0038845,Subdirección General de Desarrollo Normativo e Informes,E04934203,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038846,Subdirección General de Estudios y Publicaciones,E04934203,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038847,"Subdirección General de Recursos, Reclamaciones y Relaciones con la Administración de Justicia",E04934203,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038848,Subdirección General de Relaciones Internacionales y Cooperación,E04934203,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038849,Vicesecretaria General Tecnica,E04934203,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038850,Administracion del Estado en el Exterior - Consejerias de Turismo,EA0038886,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038884,División de Programas Turísticos y Asuntos Económicos,EA0055594,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0038887,D.G. del Instituto de Turismo de España,EA0038886,E05231501,Ministerio de Industria y Turismo,4,DIRECCION_GENERAL,denominacion,OA,V,2026-06-10,
,,EA0038895,División de Cooperación y Competitividad Turística,EA0055594,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038896,Subdirección General de Desarrollo y Sostenibilidad Turística,EA0055594,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038899,División de Magnitudes Mecánicas e Ingeniería,EA0038898,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038902,Secretaria General,EA0038898,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038903,Compañía Española de Reafianzamiento,E04934603,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0038905,Subdirección General de Emprendimiento y Pyme,E04934603,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0038906,Subdirección General de Calidad y Seguridad Industrial,E04934603,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0038911,Dirección General del Centro Español de Metrología,EA0038898,E05231501,Ministerio de Industria y Turismo,4,DIRECCION_GENERAL,denominacion,OA,V,2026-06-10,
,,EA0049147,Dirección de Relaciones Institucionales,EA0038897,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,SM,V,2026-06-10,
,,EA0049148,Dirección de Desarrollo de Negocio y Nuevas Tecnologías,EA0038897,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0049149,"Dirección de Investigación, Desarrollo e Innovación Turística",EA0038897,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0049150,Dirección de Administración y Finanzas,EA0038897,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0055588,Subdirección General de Estrategia y Ecosistemas Industriales,E04934603,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2024-04-23,
,,EA0055589,Subdirección General de Autonomía Estratégica Industrial,E04934603,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2024-04-23,
,,EA0055590,"Subdirección General de Gestión y Ejecución de Programas Industriales, Innovación y Digitalización",E05248501,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2024-04-23,
,,EA0055591,"Subdirección General de Seguimiento y Control de Programas Industriales, de Innovación y Digitalización",E05248501,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2024-04-23,
,,EA0055592,Subdirección General de Evaluación de Programas,E05248501,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2024-04-23,
,,EA0055593,Subdirección General para el Impulso de Proyectos Industriales,E05248501,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,,V,2024-04-23,
,,EA0055607,"División de Magnitudes Energéticas, Medio Ambiente y Salud",EA0038898,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0056447,Enisa-Unidad Tramitadora de Préstamos y Ayudas,EA0038904,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,SM,V,2026-06-10,
,,EA0057907,Oficina Técnica del Comisionado Especial,EA0057888,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2025-07-16,
,,EA0057908,Oficina Técnica del Comisionado Especial,EA0057887,E05231501,Ministerio de Industria y Turismo,4,OTRO,sin_senal,MN,V,2025-07-16,
,,EA0038835,Relacion Especial de Puestos de la Oficina Esp.De Pat. y Marcas (ACUERDO CONSEJO M.2/7/10),EA0038834,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038844,Centro de Publicaciones Mincotur,EA0038843,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,,V,2026-06-10,
,,EA0038851,Consejeria de Turismo en Berlin,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038852,Consejeria de Turismo en Bruselas,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038853,Consejeria de Turismo en Buenos Aires,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038854,Consejeria de Turismo en Chicago,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038855,Consejeria de Turismo en Copenhague,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038856,Consejeria de Turismo en Dublin,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038857,Consejeria de Turismo en Estocolmo,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038858,Consejeria de Turismo en Frankfurt,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038859,Consejeria de Turismo en Helsinki,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038860,Consejeria de Turismo en la Haya,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038861,Consejeria de Turismo en Lisboa,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038862,Consejeria de Turismo en Londres,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038863,Consejeria de Turismo en los Angeles,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038864,Consejeria de Turismo en los Emiratos Arabes Unidos,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038865,Consejeria de Turismo en Mejico,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038866,Consejeria de Turismo en Miami,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038867,Consejeria de Turismo en Milan,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038868,Consejeria de Turismo en Moscu,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038869,Consejeria de Turismo en Mumbay,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038870,Consejeria de Turismo en Munich,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038871,Consejeria de Turismo en Nueva York,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038872,Consejeria de Turismo en Oslo,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038873,Consejeria de Turismo en Paris,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038874,Consejeria de Turismo en Pekin,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038875,Consejeria de Turismo en Republica Popular China-Canton,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038876,Consejeria de Turismo en Roma,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038877,Consejeria de Turismo en Sao Paulo,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038878,Consejeria de Turismo en Singapur,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038879,Consejeria de Turismo en Tokio,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038880,Consejeria de Turismo en Toronto,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038881,Consejeria de Turismo en Varsovia,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038882,Consejeria de Turismo en Viena,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038883,Consejeria de Turismo en Zurich,EA0038850,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0038888,Palacio de Congresos - Madrid -,EA0038887,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038889,Relación Especial de Puestos de TURESPAÑA (A.C.M. 2/7/10),EA0038887,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038890,S.G. de Conocimiento y Estudios Turisticos,EA0038887,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038891,S.G. de Estrategia y Servicios al Sector Turistico,EA0038887,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038892,S.G. de Gestion Economico-Administrativa y Tecnologias de la Informacion,EA0038887,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,EA0038893,S.G. de Marketing Exterior del Turismo,EA0038887,E05231501,Ministerio de Industria y Turismo,5,OTRO,sin_senal,OA,V,2026-06-10,
,,E05232701,Ministerio de Política Territorial y Memoria Democrática,EA9999999,E05232701,Ministerio de Política Territorial y Memoria Democrática,1,MINISTERIO,denominacion,MN,V,2023-11-21,
,,E05189201,Gabinete del Ministro,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,OTRO,sin_senal,MN,V,2021-07-27,
,,E05189301,Secretaría del Ministro,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,OTRO,sin_senal,MN,V,2021-07-27,
,,E05233001,Secretaría de Estado de Política Territorial,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,SECRETARIA_ESTADO,denominacion,MN,V,2023-11-21,
,,E05233301,Secretaría de Estado de Memoria Democrática,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,SECRETARIA_ESTADO,denominacion,MN,V,2023-11-21,
,,E05239201,Subsecretaría de Política Territorial y Memoria Democrática,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,SUBSECRETARIA,denominacion,MN,V,2023-11-21,
,,EA0048367,Comisionado Especial para la Reconstrucción de la Isla de la Palma,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,OTRO,sin_senal,OA,V,2022-06-09,
,,EA0056567,Comisionado Especial para la Reconstrucción y Reparación de los Daños Provocados por la Dana en Diferentes Municipios entre el 28 de Octubre y el 4 de Noviembre de 2024,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,OTRO,sin_senal,,V,2026-06-10,
,,EA0056570,Comisionado para la Celebración de los 50 Años de España en Libertad,E05232701,E05232701,Ministerio de Política Territorial y Memoria Democrática,2,OTRO,sin_senal,,V,2026-06-10,
,,E04997703,Secretaría General de Coordinación Territorial,E05233001,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2020-02-05,
,,E05041101,Secretaría General Técnica,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2018-06-29,
,,E05067801,Gabinete del Secretario de Estado,E05233301,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2020-01-15,
,,E05067901,Secretaría del Secretario de Estado,E05233301,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2020-01-15,
,,E05080301,Dirección General de Atención a las Víctimas,E05233301,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,DIRECCION_GENERAL,denominacion,MN,V,2020-02-05,
,,E05189501,Gabinete de la Secretaría de Estado de Política Territorial,E05233001,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2021-07-27,
,,E05189601,Secretaría de la Secretaría de Estado de Política Territorial,E05233001,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2021-07-27,
,,E05190601,Secretaría de la Subsecretaría de Política Territorial y Memoria Democrática,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2021-07-27,
,,EA0020002,Gabinete Técnico de la Subsecretaría de Política Territorial y Memoria Democrática,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2018-07-14,
,,EA0020003,División de Tecnologías de la Información,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2018-07-14,
,,EA0020006,Subdirección General de la Oficina Presupuestaria y Gestión Económica,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2018-07-14,
,,EA0020007,Subdirección General de Recursos Humanos e Inspección de Servicios,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2018-07-14,
,,EA0035848,Junta y Mesa de Contratación de los Servicios Centrales en el Ministerio de Política Territorial y Memoria Democrática,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0046910,Subdirección General de Oficialía Mayor,E05239201,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2021-08-03,
,,EA0048368,Oficina del Comisionado Especial para la Reconstrucción de la Isla de la Palma,EA0048367,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,MN,V,2022-06-09,
,,EA0054550,Oficina de la Conferencia de Presidentes,E05233001,E05232701,Ministerio de Política Territorial y Memoria Democrática,3,OTRO,sin_senal,,V,2026-06-10,
